grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
2SilvanaADiniz,0.08571428571428572,0.05714285714285714,0.22857142857142856,0.34285714285714286,0.11428571428571428,0.0,0.17142857142857143,0.1388888888888889,0.05555555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,0.1111111111111111,0.25
2marlenesantos,0.125,0.0,0.125,0.25,0.25,0.0,0.25,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111
333_meio_besta,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
3djefferson,0.19230769230769232,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.4230769230769231,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857
49ifindec,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0
4ndreyue,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.125,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.3333333333333333
4rthurnw,0.4444444444444444,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.16666666666666666,0.0,0.08333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.08333333333333333
55_teka,0.15294117647058825,0.07058823529411765,0.12941176470588237,0.18823529411764706,0.15294117647058825,0.09411764705882353,0.21176470588235294,0.07228915662650602,0.060240963855421686,0.12048192771084337,0.2289156626506024,0.24096385542168675,0.08433734939759036,0.1927710843373494
5Poder2,0.24074074074074073,0.12962962962962962,0.14814814814814814,0.1111111111111111,0.09259259259259259,0.16666666666666666,0.1111111111111111,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.20588235294117646,0.08823529411764706,0.2647058823529412
666peraltiago,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222
67Fabricio,0.20833333333333334,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.375,0.0625,0.0625,0.25,0.375,0.0625,0.0,0.1875
80BrunoBarbosa,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.23529411764705882,0.20588235294117646,0.14705882352941177,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.11764705882352941
90lsm,0.25,0.05,0.2,0.2,0.05,0.1,0.15,0.2857142857142857,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.2857142857142857
93RDG,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
99juliabea,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.38235294117647056,0.11764705882352941,0.11764705882352941,0.029411764705882353,0.375,0.125,0.125,0.125,0.0,0.0,0.25
A18Elisabeth,0.25,0.05555555555555555,0.25,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.20588235294117646,0.08823529411764706,0.20588235294117646,0.2647058823529412,0.11764705882352941,0.029411764705882353,0.08823529411764706
ACMP_aninha,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222
ACesarbrito,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.125,0.0,0.0,0.625,0.0,0.25,0.0
ADRIANACOUTOLO2,0.04878048780487805,0.12195121951219512,0.04878048780487805,0.14634146341463414,0.2682926829268293,0.0975609756097561,0.2682926829268293,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.3695652173913043,0.2391304347826087,0.06521739130434782,0.13043478260869565
ADRIANO_A1,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.35714285714285715,0.10714285714285714,0.10714285714285714,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.34782608695652173,0.08695652173913043,0.17391304347826086
AFEararaquara,0.06896551724137931,0.0,0.034482758620689655,0.41379310344827586,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.022727272727272728,0.045454545454545456,0.13636363636363635,0.36363636363636365,0.20454545454545456,0.045454545454545456,0.18181818181818182
AGM71com,0.24390243902439024,0.14634146341463414,0.21951219512195122,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.23529411764705882,0.058823529411764705,0.2647058823529412,0.08823529411764706,0.058823529411764705,0.17647058823529413,0.11764705882352941
AIice_Costa,0.37681159420289856,0.043478260869565216,0.2318840579710145,0.10144927536231885,0.10144927536231885,0.043478260869565216,0.10144927536231885,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.05555555555555555
