grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
bbxspoesie,0.4,0.05,0.05,0.35,0.15,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0
bcamilo__,0.21428571428571427,0.0,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.0,0.21428571428571427,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.0,0.0
beasantxsz,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.125,0.125
beatlizz,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.3333333333333333,0.06666666666666667,0.2,0.2,0.2,0.0,0.0
beatristeff,0.14285714285714285,0.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.0
beatrizbarboss,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.39285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.38461538461538464,0.0,0.11538461538461539,0.34615384615384615,0.15384615384615385,0.0,0.0
beatrizcaminha,0.2,0.0,0.14285714285714285,0.37142857142857144,0.17142857142857143,0.02857142857142857,0.08571428571428572,0.125,0.0,0.125,0.625,0.125,0.0,0.0
bebeltrovoada,0.25,0.125,0.25,0.125,0.125,0.0,0.125,0.2,0.0,0.0,0.4,0.4,0.0,0.0
beeh_volkova,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.16666666666666666
belacs_,0.07692307692307693,0.0,0.07692307692307693,0.6153846153846154,0.15384615384615385,0.0,0.07692307692307693,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0
belamag1963,0.2602739726027397,0.0410958904109589,0.1095890410958904,0.3013698630136986,0.2328767123287671,0.0273972602739726,0.0273972602739726,0.16666666666666666,0.023809523809523808,0.09523809523809523,0.42857142857142855,0.21428571428571427,0.0,0.07142857142857142
belaporai,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.4666666666666667,0.2,0.0,0.0
belemtransito,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.4,0.05714285714285714,0.0,0.14285714285714285,0.3333333333333333,0.0,0.18518518518518517,0.2222222222222222,0.14814814814814814,0.0,0.1111111111111111
beliza_drummond,0.2,0.05,0.05,0.6,0.1,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693
bellamycolorado,0.34545454545454546,0.0,0.05454545454545454,0.38181818181818183,0.18181818181818182,0.01818181818181818,0.01818181818181818,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111
bellanuaecrua,0.07142857142857142,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.07142857142857142,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.045454545454545456,0.13636363636363635
belleff_,0.25806451612903225,0.06451612903225806,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.4,0.1,0.1,0.2,0.15,0.0,0.05
bellimariie,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.25,0.125,0.25,0.25,0.125,0.0,0.0
benattiajala,0.2558139534883721,0.0,0.20930232558139536,0.18604651162790697,0.2558139534883721,0.023255813953488372,0.06976744186046512,0.375,0.0625,0.0625,0.1875,0.25,0.0,0.0625
beneditolemes,0.38461538461538464,0.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.07692307692307693,0.3333333333333333,0.037037037037037035,0.25925925925925924,0.2222222222222222,0.07407407407407407,0.0,0.07407407407407407
bereanoredpill,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.5,0.0,0.1,0.3,0.0,0.0,0.1
bernsrocha,0.18181818181818182,0.0,0.13636363636363635,0.22727272727272727,0.3181818181818182,0.0,0.13636363636363635,0.2549019607843137,0.0196078431372549,0.13725490196078433,0.3333333333333333,0.1568627450980392,0.0,0.09803921568627451
beta_lilith,0.2222222222222222,0.041666666666666664,0.19444444444444445,0.2361111111111111,0.09722222222222222,0.05555555555555555,0.1527777777777778,0.19672131147540983,0.06557377049180328,0.18032786885245902,0.2786885245901639,0.16393442622950818,0.03278688524590164,0.08196721311475409
beteandradess,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.0
betinhaw91,0.058823529411764705,0.0,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.8,0.2,0.0,0.0
beto_toscani,0.25311203319502074,0.02074688796680498,0.07468879668049792,0.3983402489626556,0.1950207468879668,0.012448132780082987,0.04564315352697095,0.3227848101265823,0.006329113924050633,0.0759493670886076,0.3924050632911392,0.12658227848101267,0.006329113924050633,0.06962025316455696
betonunes194,0.14285714285714285,0.0,0.0,0.5714285714285714,0.2571428571428571,0.0,0.02857142857142857,0.203125,0.0,0.046875,0.546875,0.1875,0.0,0.015625
betovjr77,0.12698412698412698,0.047619047619047616,0.15873015873015872,0.2698412698412698,0.23809523809523808,0.031746031746031744,0.12698412698412698,0.24352331606217617,0.015544041450777202,0.11398963730569948,0.3316062176165803,0.19170984455958548,0.02072538860103627,0.08290155440414508
bfr_sensato,0.35,0.0,0.25,0.25,0.1,0.0,0.05,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857
